ECT,RPM,label,split,original_index
6.25,22.0,anomaly,test,163198
3.125,22.0,anomaly,test,163199
3.125,23.0,anomaly,test,163200
3.125,23.0,anomaly,test,163201
3.125,23.0,anomaly,test,163202
3.125,21.0,anomaly,test,163203
3.125,21.0,anomaly,test,163204
3.125,21.0,anomaly,test,163205
3.125,21.0,anomaly,test,163206
3.125,19.0,anomaly,test,163207
3.125,19.0,anomaly,test,163208
3.125,19.0,anomaly,test,163209
3.125,19.0,anomaly,test,163210
3.125,17.0,anomaly,test,163211
3.125,17.0,anomaly,test,163212
3.125,17.0,anomaly,test,163213
3.125,15.0,anomaly,test,163214
3.125,15.0,anomaly,test,163215
3.125,15.0,anomaly,test,163216
3.125,15.0,anomaly,test,163217
3.125,11.0,anomaly,test,163218
3.125,11.0,anomaly,test,163219
3.125,11.0,anomaly,test,163220
3.125,11.0,anomaly,test,163221
3.125,8.0,anomaly,test,163222
3.125,8.0,anomaly,test,163223
3.125,8.0,anomaly,test,163224
0.78125,8.0,anomaly,test,163225
0.78125,9.0,anomaly,test,163226
0.78125,9.0,anomaly,test,163227
0.78125,9.0,anomaly,test,163228
0.0,18.0,anomaly,test,163229
0.0,18.0,anomaly,test,163230
0.0,18.0,anomaly,test,163231
0.0,18.0,anomaly,test,163232
0.78125,23.0,anomaly,test,163233
0.78125,23.0,anomaly,test,163234
0.78125,23.0,anomaly,test,163235
0.0,23.0,anomaly,test,163236
0.0,31.0,anomaly,test,163237
0.0,31.0,anomaly,test,163238
0.0,31.0,anomaly,test,163239
6.25,36.0,anomaly,test,163240
6.25,36.0,anomaly,test,163241
6.25,36.0,anomaly,test,163242
6.25,36.0,anomaly,test,163243
4.6875,34.0,anomaly,test,163244
4.6875,34.0,anomaly,test,163245
4.6875,34.0,anomaly,test,163246
3.125,34.0,anomaly,test,163247
3.125,35.0,anomaly,test,163248
3.125,35.0,anomaly,test,163249
3.125,35.0,anomaly,test,163250
6.25,34.0,anomaly,test,163251
6.25,34.0,anomaly,test,163252
6.25,34.0,anomaly,test,163253
6.25,34.0,anomaly,test,163254
3.125,33.0,anomaly,test,163255
3.125,33.0,anomaly,test,163256
3.125,33.0,anomaly,test,163257
3.125,33.0,anomaly,test,163258
3.125,29.0,anomaly,test,163259
3.125,29.0,anomaly,test,163260
3.125,29.0,anomaly,test,163261
3.125,26.0,anomaly,test,163262
3.125,26.0,anomaly,test,163263
3.125,26.0,anomaly,test,163264
3.125,26.0,anomaly,test,163265
3.125,24.0,anomaly,test,163266
3.125,24.0,anomaly,test,163267
3.125,24.0,anomaly,test,163268
3.125,24.0,anomaly,test,163269
3.125,23.0,anomaly,test,163270
3.125,23.0,anomaly,test,163271
3.125,23.0,anomaly,test,163272
2.34375,23.0,anomaly,test,163273
2.34375,21.0,anomaly,test,163274
2.34375,21.0,anomaly,test,163275
2.34375,21.0,anomaly,test,163276
6.25,21.0,anomaly,test,163277
6.25,21.0,anomaly,test,163278
6.25,21.0,anomaly,test,163279
6.25,21.0,anomaly,test,163280
3.125,22.0,anomaly,test,163281
3.125,22.0,anomaly,test,163282
3.125,22.0,anomaly,test,163283
3.125,22.0,anomaly,test,163284
3.125,23.0,anomaly,test,163285
3.125,23.0,anomaly,test,163286
3.125,23.0,anomaly,test,163287
3.125,23.0,anomaly,test,163288
3.125,23.0,anomaly,test,163289
3.125,23.0,anomaly,test,163290
3.125,23.0,anomaly,test,163291
3.125,21.0,anomaly,test,163292
3.125,21.0,anomaly,test,163293
3.125,21.0,anomaly,test,163294
3.125,21.0,anomaly,test,163295
3.125,19.0,anomaly,test,163296
3.125,19.0,anomaly,test,163297
3.125,19.0,anomaly,test,163298
5.46875,19.0,anomaly,test,163299
5.46875,19.0,anomaly,test,163300
5.46875,19.0,anomaly,test,163301
5.46875,19.0,anomaly,test,163302
3.125,19.0,anomaly,test,163303
3.125,19.0,anomaly,test,163304
3.125,19.0,anomaly,test,163305
3.125,19.0,anomaly,test,163306
2.34375,19.0,anomaly,test,163307
2.34375,19.0,anomaly,test,163308
2.34375,19.0,anomaly,test,163309
3.125,19.0,anomaly,test,163310
3.125,22.0,anomaly,test,163311
3.125,22.0,anomaly,test,163312
3.125,22.0,anomaly,test,163313
2.34375,23.0,anomaly,test,163314
2.34375,23.0,anomaly,test,163315
2.34375,23.0,anomaly,test,163316
2.34375,23.0,anomaly,test,163317
3.90625,25.0,anomaly,test,163318
3.90625,25.0,anomaly,test,163319
3.90625,25.0,anomaly,test,163320
3.90625,25.0,anomaly,test,163321
3.90625,28.0,anomaly,test,163322
3.90625,28.0,anomaly,test,163323
3.90625,28.0,anomaly,test,163324
5.46875,30.0,anomaly,test,163325
5.46875,30.0,anomaly,test,163326
5.46875,30.0,anomaly,test,163327
5.46875,30.0,anomaly,test,163328
4.6875,30.0,anomaly,test,163329
4.6875,30.0,anomaly,test,163330
4.6875,30.0,anomaly,test,163331
4.6875,30.0,anomaly,test,163332
3.125,31.0,anomaly,test,163333
3.125,31.0,anomaly,test,163334
3.125,31.0,anomaly,test,163335
3.125,31.0,anomaly,test,163336
3.125,31.0,anomaly,test,163337
3.125,31.0,anomaly,test,163338
3.125,31.0,anomaly,test,163339
3.125,28.0,anomaly,test,163340
3.125,28.0,anomaly,test,163341
3.125,28.0,anomaly,test,163342
3.125,28.0,anomaly,test,163343
3.125,24.0,anomaly,test,163344
3.125,24.0,anomaly,test,163345
3.125,24.0,anomaly,test,163346
0.78125,24.0,anomaly,test,163347
0.78125,26.0,anomaly,test,163348
0.78125,26.0,anomaly,test,163349
0.78125,26.0,anomaly,test,163350
2.34375,31.0,anomaly,test,163351
2.34375,31.0,anomaly,test,163352
2.34375,31.0,anomaly,test,163353
2.34375,31.0,anomaly,test,163354
3.125,33.0,anomaly,test,163355
3.125,33.0,anomaly,test,163356
3.125,33.0,anomaly,test,163357
6.25,33.0,anomaly,test,163358
6.25,33.0,anomaly,test,163359
6.25,33.0,anomaly,test,163360
6.25,33.0,anomaly,test,163361
5.46875,33.0,anomaly,test,163362
5.46875,33.0,anomaly,test,163363
5.46875,33.0,anomaly,test,163364
5.46875,33.0,anomaly,test,163365
5.46875,33.0,anomaly,test,163366
5.46875,33.0,anomaly,test,163367
5.46875,33.0,anomaly,test,163368
6.25,33.0,anomaly,test,163369
6.25,33.0,anomaly,test,163370
6.25,33.0,anomaly,test,163371
6.25,33.0,anomaly,test,163372
6.25,34.0,anomaly,test,163373
6.25,34.0,anomaly,test,163374
6.25,34.0,anomaly,test,163375
6.25,34.0,anomaly,test,163376
6.25,34.0,anomaly,test,163377
6.25,34.0,anomaly,test,163378
6.25,34.0,anomaly,test,163379
6.25,34.0,anomaly,test,163380
5.46875,34.0,anomaly,test,163381
5.46875,34.0,anomaly,test,163382
5.46875,34.0,anomaly,test,163383
6.25,34.0,anomaly,test,163384
6.25,34.0,anomaly,test,163385
6.25,34.0,anomaly,test,163386
6.25,34.0,anomaly,test,163387
6.25,35.0,anomaly,test,163388
6.25,35.0,anomaly,test,163389
6.25,35.0,anomaly,test,163390
6.25,35.0,anomaly,test,163391
6.25,34.0,anomaly,test,163392
6.25,34.0,anomaly,test,163393
6.25,34.0,anomaly,test,163394
6.25,34.0,anomaly,test,163395
6.25,33.0,anomaly,test,163396
6.25,33.0,anomaly,test,163397
6.25,33.0,anomaly,test,163398
3.125,33.0,anomaly,test,163399
3.125,33.0,anomaly,test,163400
3.125,33.0,anomaly,test,163401
3.125,33.0,anomaly,test,163402
6.25,32.0,anomaly,test,163403
6.25,32.0,anomaly,test,163404
6.25,32.0,anomaly,test,163405
6.25,32.0,anomaly,test,163406
6.25,31.0,anomaly,test,163407
6.25,31.0,anomaly,test,163408
6.25,31.0,anomaly,test,163409
6.25,31.0,anomaly,test,163410
6.25,31.0,anomaly,test,163411
6.25,31.0,anomaly,test,163412
6.25,31.0,anomaly,test,163413
6.25,33.0,anomaly,test,163414
6.25,33.0,anomaly,test,163415
6.25,33.0,anomaly,test,163416
6.25,33.0,anomaly,test,163417
6.25,32.0,anomaly,test,163418
6.25,32.0,anomaly,test,163419
6.25,32.0,anomaly,test,163420
6.25,31.0,anomaly,test,163421
6.25,31.0,anomaly,test,163422
6.25,31.0,anomaly,test,163423
6.25,31.0,anomaly,test,163424
3.125,30.0,anomaly,test,163425
3.125,30.0,anomaly,test,163426
3.125,30.0,anomaly,test,163427
3.125,30.0,anomaly,test,163428
3.125,30.0,anomaly,test,163429
3.125,30.0,anomaly,test,163430
3.125,30.0,anomaly,test,163431
3.125,30.0,anomaly,test,163432
3.125,27.0,anomaly,test,163433
3.125,27.0,anomaly,test,163434
3.125,27.0,anomaly,test,163435
3.125,23.0,anomaly,test,163436
3.125,23.0,anomaly,test,163437
3.125,23.0,anomaly,test,163438
3.125,23.0,anomaly,test,163439
3.125,16.0,anomaly,test,163440
3.125,16.0,anomaly,test,163441
3.125,16.0,anomaly,test,163442
0.78125,16.0,anomaly,test,163443
0.78125,14.0,anomaly,test,163444
0.78125,14.0,anomaly,test,163445
0.78125,14.0,anomaly,test,163446
0.78125,19.0,anomaly,test,163447
0.78125,19.0,anomaly,test,163448
0.78125,19.0,anomaly,test,163449
0.78125,19.0,anomaly,test,163450
6.25,26.0,anomaly,test,163451
6.25,26.0,anomaly,test,163452
6.25,26.0,anomaly,test,163453
0.78125,26.0,anomaly,test,163454
0.78125,30.0,anomaly,test,163455
0.78125,30.0,anomaly,test,163456
0.78125,30.0,anomaly,test,163457
6.25,32.0,anomaly,test,163458
6.25,32.0,anomaly,test,163459
6.25,32.0,anomaly,test,163460
6.25,32.0,anomaly,test,163461
6.25,33.0,anomaly,test,163462
6.25,33.0,anomaly,test,163463
6.25,33.0,anomaly,test,163464
6.25,33.0,anomaly,test,163465
6.25,30.0,anomaly,test,163466
6.25,30.0,anomaly,test,163467
6.25,30.0,anomaly,test,163468
3.125,30.0,anomaly,test,163469
3.125,30.0,anomaly,test,163470
3.125,30.0,anomaly,test,163471
3.125,30.0,anomaly,test,163472
3.125,29.0,anomaly,test,163473
3.125,29.0,anomaly,test,163474
3.125,29.0,anomaly,test,163475
3.125,29.0,anomaly,test,163476
3.125,25.0,anomaly,test,163477
3.125,25.0,anomaly,test,163478
3.125,25.0,anomaly,test,163479
3.125,25.0,anomaly,test,163480
3.125,21.0,anomaly,test,163481
3.125,21.0,anomaly,test,163482
3.125,21.0,anomaly,test,163483
3.125,15.0,anomaly,test,163484
3.125,15.0,anomaly,test,163485
3.125,15.0,anomaly,test,163486
3.125,15.0,anomaly,test,163487
3.125,13.0,anomaly,test,163488
3.125,13.0,anomaly,test,163489
3.125,13.0,anomaly,test,163490
3.125,13.0,anomaly,test,163491
3.125,14.0,anomaly,test,163492
3.125,14.0,anomaly,test,163493
3.125,14.0,anomaly,test,163494
3.125,12.0,anomaly,test,163495
3.125,12.0,anomaly,test,163496
3.125,12.0,anomaly,test,163497
3.125,12.0,anomaly,test,163498
0.78125,11.0,anomaly,test,163499
0.78125,11.0,anomaly,test,163500
0.78125,11.0,anomaly,test,163501
0.78125,11.0,anomaly,test,163502
3.125,20.0,anomaly,test,163503
3.125,20.0,anomaly,test,163504
3.125,20.0,anomaly,test,163505
3.125,20.0,anomaly,test,163506
3.125,20.0,anomaly,test,163507
3.125,20.0,anomaly,test,163508
3.125,20.0,anomaly,test,163509
0.0,17.0,anomaly,test,163510
0.0,17.0,anomaly,test,163511
0.0,17.0,anomaly,test,163512
0.0,17.0,anomaly,test,163513
2.34375,21.0,anomaly,test,163514
2.34375,21.0,anomaly,test,163515
2.34375,21.0,anomaly,test,163516
6.25,21.0,anomaly,test,163517
6.25,25.0,anomaly,test,163518
6.25,25.0,anomaly,test,163519
6.25,25.0,anomaly,test,163520
6.25,26.0,anomaly,test,163521
6.25,26.0,anomaly,test,163522
6.25,26.0,anomaly,test,163523
6.25,26.0,anomaly,test,163524
6.25,26.0,anomaly,test,163525
6.25,26.0,anomaly,test,163526
6.25,26.0,anomaly,test,163527
6.25,26.0,anomaly,test,163528
6.25,24.0,anomaly,test,163529
6.25,24.0,anomaly,test,163530
6.25,24.0,anomaly,test,163531
3.125,23.0,anomaly,test,163532
3.125,23.0,anomaly,test,163533
3.125,23.0,anomaly,test,163534
3.125,23.0,anomaly,test,163535
3.125,20.0,anomaly,test,163536
3.125,20.0,anomaly,test,163537
3.125,20.0,anomaly,test,163538
3.125,20.0,anomaly,test,163539
3.125,16.0,anomaly,test,163540
3.125,16.0,anomaly,test,163541
3.125,16.0,anomaly,test,163542
3.125,8.0,anomaly,test,163543
3.125,8.0,anomaly,test,163544
3.125,8.0,anomaly,test,163545
3.125,8.0,anomaly,test,163546
3.125,5.0,anomaly,test,163547
3.125,5.0,anomaly,test,163548
3.125,5.0,anomaly,test,163549
3.125,5.0,anomaly,test,163550
3.125,5.0,anomaly,test,163551
3.125,5.0,anomaly,test,163552
3.125,5.0,anomaly,test,163553
3.125,5.0,anomaly,test,163554
3.125,5.0,anomaly,test,163555
3.125,5.0,anomaly,test,163556
3.125,5.0,anomaly,test,163557
3.125,7.0,anomaly,test,163558
3.125,7.0,anomaly,test,163559
3.125,7.0,anomaly,test,163560
3.125,7.0,anomaly,test,163561
3.125,3.0,anomaly,test,163562
3.125,3.0,anomaly,test,163563
3.125,3.0,anomaly,test,163564
3.125,3.0,anomaly,test,163565
3.125,3.0,anomaly,test,163566
3.125,3.0,anomaly,test,163567
3.125,3.0,anomaly,test,163568
3.125,0.0,anomaly,test,163569
3.125,0.0,anomaly,test,163570
3.125,0.0,anomaly,test,163571
3.125,0.0,anomaly,test,163572
3.125,0.0,anomaly,test,163573
3.125,0.0,anomaly,test,163574
3.125,0.0,anomaly,test,163575
3.125,0.0,anomaly,test,163576
3.125,0.0,anomaly,test,163577
3.125,0.0,anomaly,test,163578
3.125,0.0,anomaly,test,163579
3.125,0.0,anomaly,test,163580
3.125,0.0,anomaly,test,163581
3.125,0.0,anomaly,test,163582
3.125,0.0,anomaly,test,163583
3.125,0.0,anomaly,test,163584
3.125,0.0,anomaly,test,163585
3.125,0.0,anomaly,test,163586
3.125,0.0,anomaly,test,163587
3.125,0.0,anomaly,test,163588
3.125,0.0,anomaly,test,163589
3.125,0.0,anomaly,test,163590
3.125,0.0,anomaly,test,163591
3.125,0.0,anomaly,test,163592
3.125,0.0,anomaly,test,163593
3.125,0.0,anomaly,test,163594
3.125,0.0,anomaly,test,163595
3.125,0.0,anomaly,test,163596
3.125,0.0,anomaly,test,163597
3.125,0.0,anomaly,test,163598
3.125,0.0,anomaly,test,163599
3.125,0.0,anomaly,test,163600
3.125,0.0,anomaly,test,163601
3.125,0.0,anomaly,test,163602
3.125,0.0,anomaly,test,163603
3.125,0.0,anomaly,test,163604
3.125,0.0,anomaly,test,163605
3.125,0.0,anomaly,test,163606
3.125,0.0,anomaly,test,163607
3.125,0.0,anomaly,test,163608
3.125,0.0,anomaly,test,163609
3.125,0.0,anomaly,test,163610
3.125,0.0,anomaly,test,163611
3.125,0.0,anomaly,test,163612
3.125,0.0,anomaly,test,163613
3.125,8.0,anomaly,test,163614
3.125,8.0,anomaly,test,163615
3.125,8.0,anomaly,test,163616
3.125,9.0,anomaly,test,163617
3.125,9.0,anomaly,test,163618
3.125,9.0,anomaly,test,163619
3.125,9.0,anomaly,test,163620
3.125,7.0,anomaly,test,163621
3.125,7.0,anomaly,test,163622
3.125,7.0,anomaly,test,163623
3.125,7.0,anomaly,test,163624
3.125,6.0,anomaly,test,163625
3.125,6.0,anomaly,test,163626
3.125,6.0,anomaly,test,163627
3.125,8.0,anomaly,test,163628
3.125,8.0,anomaly,test,163629
3.125,8.0,anomaly,test,163630
3.125,8.0,anomaly,test,163631
3.125,9.0,anomaly,test,163632
3.125,9.0,anomaly,test,163633
3.125,9.0,anomaly,test,163634
3.125,9.0,anomaly,test,163635
3.125,8.0,anomaly,test,163636
3.125,8.0,anomaly,test,163637
3.125,8.0,anomaly,test,163638
3.125,4.0,anomaly,test,163639
3.125,4.0,anomaly,test,163640
3.125,4.0,anomaly,test,163641
3.125,4.0,anomaly,test,163642
3.125,3.0,anomaly,test,163643
3.125,3.0,anomaly,test,163644
3.125,3.0,anomaly,test,163645
3.125,3.0,anomaly,test,163646
3.125,0.0,anomaly,test,163647
3.125,0.0,anomaly,test,163648
3.125,0.0,anomaly,test,163649
3.125,0.0,anomaly,test,163650
3.125,0.0,anomaly,test,163651
3.125,0.0,anomaly,test,163652
3.125,0.0,anomaly,test,163653
3.125,0.0,anomaly,test,163654
3.125,0.0,anomaly,test,163655
3.125,0.0,anomaly,test,163656
3.125,0.0,anomaly,test,163657
3.125,0.0,anomaly,test,163658
3.125,0.0,anomaly,test,163659
3.125,0.0,anomaly,test,163660
3.125,0.0,anomaly,test,163661
3.125,0.0,anomaly,test,163662
3.125,0.0,anomaly,test,163663
3.125,0.0,anomaly,test,163664
3.125,0.0,anomaly,test,163665
3.125,0.0,anomaly,test,163666
3.125,0.0,anomaly,test,163667
3.125,0.0,anomaly,test,163668
3.125,0.0,anomaly,test,163669
3.125,0.0,anomaly,test,163670
3.125,0.0,anomaly,test,163671
3.125,0.0,anomaly,test,163672
3.125,0.0,anomaly,test,163673
3.125,0.0,anomaly,test,163674
3.125,0.0,anomaly,test,163675
3.125,0.0,anomaly,test,163676
3.125,0.0,anomaly,test,163677
3.125,0.0,anomaly,test,163678
3.125,0.0,anomaly,test,163679
3.125,0.0,anomaly,test,163680
3.125,0.0,anomaly,test,163681
3.125,0.0,anomaly,test,163682
3.125,0.0,anomaly,test,163683
3.125,0.0,anomaly,test,163684
3.125,0.0,anomaly,test,163685
3.125,0.0,anomaly,test,163686
3.125,0.0,anomaly,test,163687
3.125,0.0,anomaly,test,163688
3.125,0.0,anomaly,test,163689
3.125,0.0,anomaly,test,163690
3.125,0.0,anomaly,test,163691
3.125,0.0,anomaly,test,163692
3.125,0.0,anomaly,test,163693
3.125,0.0,anomaly,test,163694
3.125,0.0,anomaly,test,163695
3.125,0.0,anomaly,test,163696
3.125,0.0,anomaly,test,163697
3.125,0.0,anomaly,test,163698
3.125,0.0,anomaly,test,163699
3.125,0.0,anomaly,test,163700
3.125,0.0,anomaly,test,163701
3.125,0.0,anomaly,test,163702
3.125,0.0,anomaly,test,163703
3.125,0.0,anomaly,test,163704
3.125,0.0,anomaly,test,163705
3.125,0.0,anomaly,test,163706
3.125,0.0,anomaly,test,163707
3.125,0.0,anomaly,test,163708
3.125,0.0,anomaly,test,163709
3.125,0.0,anomaly,test,163710
3.125,0.0,anomaly,test,163711
3.125,0.0,anomaly,test,163712
3.125,0.0,anomaly,test,163713
3.125,0.0,anomaly,test,163714
3.125,0.0,anomaly,test,163715
3.125,0.0,anomaly,test,163716
3.125,0.0,anomaly,test,163717
3.125,0.0,anomaly,test,163718
3.125,0.0,anomaly,test,163719
3.125,0.0,anomaly,test,163720
3.125,0.0,anomaly,test,163721
3.125,0.0,anomaly,test,163722
3.125,0.0,anomaly,test,163723
3.125,0.0,anomaly,test,163724
3.125,0.0,anomaly,test,163725
3.125,0.0,anomaly,test,163726
3.125,0.0,anomaly,test,163727
3.125,0.0,anomaly,test,163728
3.125,0.0,anomaly,test,163729
3.125,0.0,anomaly,test,163730
3.125,0.0,anomaly,test,163731
3.125,0.0,anomaly,test,163732
3.125,0.0,anomaly,test,163733
3.125,0.0,anomaly,test,163734
3.125,0.0,anomaly,test,163735
3.125,0.0,anomaly,test,163736
3.125,0.0,anomaly,test,163737
3.125,0.0,anomaly,test,163738
3.125,0.0,anomaly,test,163739
3.125,0.0,anomaly,test,163740
3.125,0.0,anomaly,test,163741
3.125,0.0,anomaly,test,163742
3.125,0.0,anomaly,test,163743
3.125,0.0,anomaly,test,163744
3.125,0.0,anomaly,test,163745
3.125,0.0,anomaly,test,163746
3.125,0.0,anomaly,test,163747
3.125,0.0,anomaly,test,163748
3.125,0.0,anomaly,test,163749
3.125,0.0,anomaly,test,163750
3.125,0.0,anomaly,test,163751
3.125,0.0,anomaly,test,163752
3.125,0.0,anomaly,test,163753
3.125,4.0,anomaly,test,163754
3.125,4.0,anomaly,test,163755
3.125,4.0,anomaly,test,163756
3.125,4.0,anomaly,test,163757
3.125,3.0,anomaly,test,163758
3.125,3.0,anomaly,test,163759
3.125,3.0,anomaly,test,163760
3.125,3.0,anomaly,test,163761
3.125,3.0,anomaly,test,163762
3.125,3.0,anomaly,test,163763
3.125,3.0,anomaly,test,163764
3.125,0.0,anomaly,test,163765
3.125,0.0,anomaly,test,163766
3.125,0.0,anomaly,test,163767
3.125,0.0,anomaly,test,163768
3.125,0.0,anomaly,test,163769
3.125,0.0,anomaly,test,163770
3.125,0.0,anomaly,test,163771
3.125,0.0,anomaly,test,163772
3.125,0.0,anomaly,test,163773
3.125,0.0,anomaly,test,163774
3.125,0.0,anomaly,test,163775
3.125,0.0,anomaly,test,163776
3.125,0.0,anomaly,test,163777
3.125,0.0,anomaly,test,163778
3.125,0.0,anomaly,test,163779
3.125,0.0,anomaly,test,163780
3.125,0.0,anomaly,test,163781
3.125,0.0,anomaly,test,163782
3.125,0.0,anomaly,test,163783
3.125,0.0,anomaly,test,163784
3.125,0.0,anomaly,test,163785
3.125,0.0,anomaly,test,163786
3.125,0.0,anomaly,test,163787
3.125,0.0,anomaly,test,163788
3.125,0.0,anomaly,test,163789
3.125,0.0,anomaly,test,163790
0.0,0.0,anomaly,test,163791
0.0,0.0,anomaly,test,163792
0.0,0.0,anomaly,test,163793
0.0,0.0,anomaly,test,163794
3.125,0.0,anomaly,test,163795
3.125,0.0,anomaly,test,163796
3.125,0.0,anomaly,test,163797
3.125,4.0,anomaly,test,163798
3.125,4.0,anomaly,test,163799
3.125,4.0,anomaly,test,163800
3.125,4.0,anomaly,test,163801
3.125,7.0,anomaly,test,163802
3.125,7.0,anomaly,test,163803
3.125,7.0,anomaly,test,163804
3.125,7.0,anomaly,test,163805
3.125,9.0,anomaly,test,163806
3.125,9.0,anomaly,test,163807
3.125,9.0,anomaly,test,163808
3.125,9.0,anomaly,test,163809
3.125,7.0,anomaly,test,163810
3.125,7.0,anomaly,test,163811
3.125,7.0,anomaly,test,163812
3.125,6.0,anomaly,test,163813
3.125,6.0,anomaly,test,163814
3.125,6.0,anomaly,test,163815
3.125,6.0,anomaly,test,163816
3.125,5.0,anomaly,test,163817
3.125,5.0,anomaly,test,163818
3.125,5.0,anomaly,test,163819
3.125,5.0,anomaly,test,163820
3.125,3.0,anomaly,test,163821
3.125,3.0,anomaly,test,163822
3.125,3.0,anomaly,test,163823
3.125,0.0,anomaly,test,163824
3.125,0.0,anomaly,test,163825
3.125,0.0,anomaly,test,163826
3.125,0.0,anomaly,test,163827
3.125,0.0,anomaly,test,163828
3.125,0.0,anomaly,test,163829
3.125,0.0,anomaly,test,163830
3.125,0.0,anomaly,test,163831
3.125,0.0,anomaly,test,163832
3.125,0.0,anomaly,test,163833
3.125,0.0,anomaly,test,163834
3.125,0.0,anomaly,test,163835
3.125,0.0,anomaly,test,163836
3.125,0.0,anomaly,test,163837
3.125,0.0,anomaly,test,163838
3.125,0.0,anomaly,test,163839
3.125,0.0,anomaly,test,163840
3.125,0.0,anomaly,test,163841
3.125,0.0,anomaly,test,163842
3.125,0.0,anomaly,test,163843
3.125,0.0,anomaly,test,163844
3.125,0.0,anomaly,test,163845
3.125,0.0,anomaly,test,163846
3.125,0.0,anomaly,test,163847
3.125,0.0,anomaly,test,163848
3.125,0.0,anomaly,test,163849
3.125,0.0,anomaly,test,163850
3.125,0.0,anomaly,test,163851
3.125,0.0,anomaly,test,163852
3.125,0.0,anomaly,test,163853
3.125,0.0,anomaly,test,163854
3.125,0.0,anomaly,test,163855
3.125,0.0,anomaly,test,163856
3.125,0.0,anomaly,test,163857
3.125,0.0,anomaly,test,163858
3.125,0.0,anomaly,test,163859
3.125,0.0,anomaly,test,163860
3.125,0.0,anomaly,test,163861
3.125,0.0,anomaly,test,163862
3.125,0.0,anomaly,test,163863
3.125,0.0,anomaly,test,163864
3.125,0.0,anomaly,test,163865
3.125,0.0,anomaly,test,163866
3.125,0.0,anomaly,test,163867
3.125,0.0,anomaly,test,163868
3.125,0.0,anomaly,test,163869
3.125,0.0,anomaly,test,163870
3.125,0.0,anomaly,test,163871
3.125,0.0,anomaly,test,163872
3.125,0.0,anomaly,test,163873
3.125,0.0,anomaly,test,163874
3.125,0.0,anomaly,test,163875
3.125,0.0,anomaly,test,163876
3.125,0.0,anomaly,test,163877
3.125,0.0,anomaly,test,163878
3.125,0.0,anomaly,test,163879
3.125,0.0,anomaly,test,163880
3.125,0.0,anomaly,test,163881
3.125,0.0,anomaly,test,163882
3.125,0.0,anomaly,test,163883
3.125,0.0,anomaly,test,163884
3.125,0.0,anomaly,test,163885
3.125,0.0,anomaly,test,163886
3.125,0.0,anomaly,test,163887
3.125,0.0,anomaly,test,163888
3.125,0.0,anomaly,test,163889
3.125,0.0,anomaly,test,163890
3.125,0.0,anomaly,test,163891
3.125,0.0,anomaly,test,163892
3.125,0.0,anomaly,test,163893
3.125,0.0,anomaly,test,163894
3.125,0.0,anomaly,test,163895
